#queryIndex	queryItem	stringId	identity	bitscore	preferredName	annotation
993	CGD-NeC-020759|U9W8F2|Neurospora	367110.U9W8F2	100.0	227.3	U9W8F2	54S ribosomal protein L31, mitochondrial
994	CGD-NeC-020760|U9WGD4|Neurospora	367110.U9WGD4	100.0	462.6	U9WGD4	C2H2-type domain-containing protein
995	CGD-NeC-020761|U9WGF9|Neurospora	367110.U9WGF9	100.0	830.9	U9WGF9	Uncharacterized protein
996	CGD-NeC-020762|U9WGH7|Neurospora	367110.U9WGH7	100.0	1066.6	U9WGH7	Glutathione synthetase
997	CGD-NeC-020763|U9WGT4|Neurospora	367110.U9WGT4	100.0	1875.1	U9WGT4	Zn(2)-C6 fungal-type domain-containing protein
998	CGD-NeC-020764|V5IKC3|Neurospora	367110.V5IKC3	100.0	1316.6	V5IKC3	Sulfite oxidase, variant
999	CGD-NeC-020765|V5IKF7|Neurospora	367110.V5IKM7	100.0	960.3	V5IKM7	AAA_16 domain-containing protein
1000	CGD-NeC-020766|V5IKG9|Neurospora	367110.V5ILP2	98.5	2839.7	mik-1	MAP kinase kinase kinase
1001	CGD-NeC-020767|V5IKH2|Neurospora	367110.V5IKH2	100.0	882.9	V5IKH2	MFS domain-containing protein
1002	CGD-NeC-020768|V5IKK0|Neurospora	367110.V5IKK0	100.0	811.2	syn-1	Syntaxin family protein
1003	CGD-NeC-020769|V5IKP5|Neurospora	367110.V5IKP5	100.0	582.0	V5IKP5	Uncharacterized protein
1004	CGD-NeC-020770|V5IKQ9|Neurospora	367110.V5IKQ9	100.0	1665.2	V5IKQ9	Uncharacterized protein
1005	CGD-NeC-020771|V5IKV9|Neurospora	367110.V5IN22	100.0	772.7	V5IN22	NADP-dependent alcohol dehydrogenase C
1006	CGD-NeC-020772|V5IKW1|Neurospora	367110.V5IKW1	100.0	114.4	V5IKW1	Uncharacterized protein
1007	CGD-NeC-020773|V5IKW7|Neurospora	367110.V5IKW7	100.0	1009.6	tob55	Mitochondrial outer membrane beta-barrel protein Tob55
1008	CGD-NeC-020774|V5IKX0|Neurospora	367110.V5IKX0	100.0	455.7	V5IKX0	Uncharacterized protein
1009	CGD-NeC-020775|V5IL01|Neurospora	367110.V5IL77	100.0	206.5	V5IL77	Uncharacterized protein
1010	CGD-NeC-020776|V5IL06|Neurospora	367110.V5IL06	100.0	209.5	V5IL06	Polyadenylate-binding protein 2, variant
1011	CGD-NeC-020777|V5IL07|Neurospora	367110.V5ILJ4	100.0	698.4	V5ILJ4	RNP domain-containing protein, variant 1
1012	CGD-NeC-020778|V5IL38|Neurospora	367110.V5IL38	100.0	522.7	V5IL38	Uncharacterized protein
1013	CGD-NeC-020779|V5IL53|Neurospora	367110.V5IL53	100.0	592.0	V5IL53	Hydroxyacylglutathione hydrolase, variant 1
1014	CGD-NeC-020780|V5IL92|Neurospora	367110.V5ILJ3	99.4	915.2	sub-1	Submerged protoperithecia-1
1016	CGD-NeC-020782|V5ILB7|Neurospora	367110.V5ILB7	100.0	508.1	V5ILB7	Beta-taxilin
1017	CGD-NeC-020783|V5ILC8|Neurospora	367110.V5ILC8	100.0	397.1	V5ILC8	Uncharacterized protein
1018	CGD-NeC-020784|V5ILT0|Neurospora	367110.V5ILT0	100.0	165.6	V5ILT0	Zinc knuckle domain-containing protein, variant
1019	CGD-NeC-020785|V5ILT2|Neurospora	367110.V5ILT2	100.0	315.8	V5ILT2	Uncharacterized protein
1020	CGD-NeC-020786|V5ILW0|Neurospora	367110.V5ILW0	100.0	899.0	V5ILW0	Uncharacterized protein
1021	CGD-NeC-020787|V5ILX2|Neurospora	367110.V5ILX2	100.0	214.5	V5ILX2	Uncharacterized protein
1022	CGD-NeC-020788|V5ILY4|Neurospora	367110.V5ILY4	100.0	105.1	tom7	TOM7, variant 1
1023	CGD-NeC-020789|V5ILZ3|Neurospora	367110.V5ILZ3	100.0	859.4	V5ILZ3	Uncharacterized protein
1024	CGD-NeC-020790|V5ILZ6|Neurospora	367110.V5ILZ6	100.0	1206.4	V5ILZ6	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D
1025	CGD-NeC-020791|V5IM40|Neurospora	367110.V5IM40	100.0	875.9	V5IM40	Sterigmatocystin 8-O-methyltransferase, variant
1026	CGD-NeC-020792|V5IM63|Neurospora	367110.V5IM63	100.0	1060.8	cut-1	HAD-superfamily hydrolase
1027	CGD-NeC-020793|V5IM90|Neurospora	367110.V5IM90	100.0	277.3	V5IM90	Endosomal cargo receptor, variant
1028	CGD-NeC-020794|V5IMC5|Neurospora	367110.V5IMC5	100.0	454.1	V5IMC5	F-box domain-containing protein
1029	CGD-NeC-020795|V5IMJ7|Neurospora	367110.V5IMJ7	100.0	641.0	V5IMJ7	Pectate lyase 1
1030	CGD-NeC-020796|V5IML4|Neurospora	367110.V5IML4	100.0	411.4	V5IML4	Uncharacterized protein
1031	CGD-NeC-020797|V5IMM3|Neurospora	367110.V5IMM3	100.0	1795.0	gh3-1	Beta-glucosidase; Belongs to the glycosyl hydrolase 3 family. 
1032	CGD-NeC-020798|V5IMR2|Neurospora	367110.V5IPH9	98.2	275.8	V5IPH9	RRM domain-containing protein
1033	CGD-NeC-020799|V5IMT4|Neurospora	367110.V5IMT4	100.0	1698.7	V5IMT4	ZZ type zinc finger domain-containing protein, variant
1034	CGD-NeC-020800|V5IMT5|Neurospora	367110.V5IMT5	100.0	1634.0	V5IMT5	HET domain-containing protein
1035	CGD-NeC-020801|V5IMU4|Neurospora	367110.V5IMU4	100.0	1312.7	V5IMU4	Uncharacterized protein
1036	CGD-NeC-020802|V5IMU8|Neurospora	367110.V5IMU8	100.0	99.4	V5IMU8	Uncharacterized protein
1037	CGD-NeC-020803|V5IMW2|Neurospora	367110.V5IPM3	93.8	987.3	V5IPM3	Uncharacterized protein
1038	CGD-NeC-020804|V5IMY4|Neurospora	367110.V5IMY4	100.0	1597.0	V5IMY4	HET domain-containing protein
1039	CGD-NeC-020805|V5IMZ7|Neurospora	367110.V5IMZ7	100.0	1910.6	V5IMZ7	Uncharacterized protein
1040	CGD-NeC-020806|V5IN02|Neurospora	367110.V5IN02	100.0	299.7	V5IN02	Uncharacterized protein
1041	CGD-NeC-020807|V5IN09|Neurospora	367110.V5IQP3	93.1	1112.8	fsd-1	Female sexual development-1 protein
1042	CGD-NeC-020808|V5IN20|Neurospora	367110.Q9P3K9	100.0	1590.1	lcm-2	tRNA wybutosine-synthesizing protein 4; Probable S-adenosyl-L-methionine-dependent methyltransferase that acts as a component of the wybutosine biosynthesis pathway. Wybutosine is a hyper modified guanosine with a tricyclic base found at the 3'-position adjacent to the anticodon of eukaryotic phenylalanine tRNA. May methylate the carboxyl group of leucine residues to form alpha-leucine ester residues (By similarity); Belongs to the methyltransferase superfamily. LCMT family. 
1043	CGD-NeC-020809|V5IN27|Neurospora	367110.V5IN27	100.0	297.4	V5IN27	Uncharacterized protein
1044	CGD-NeC-020810|V5IN38|Neurospora	367110.V5IP34	98.0	1976.1	V5IP34	Uncharacterized protein
1045	CGD-NeC-020811|V5IN45|Neurospora	367110.V5IN45	100.0	419.5	V5IN45	Cell cycle control protein cwf16, variant
1046	CGD-NeC-020812|V5IN52|Neurospora	367110.V5IN52	100.0	979.2	V5IN52	ATP citrate lyase, variant
1047	CGD-NeC-020813|V5IN69|Neurospora	367110.V5IN69	100.0	1064.3	V5IN69	Uncharacterized protein
1048	CGD-NeC-020814|V5IN81|Neurospora	367110.V5IN81	100.0	115.9	V5IN81	SMAP domain-containing protein
1049	CGD-NeC-020815|V5IN82|Neurospora	367110.V5IN82	100.0	201.4	V5IN82	Uncharacterized protein
1050	CGD-NeC-020816|V5IN83|Neurospora	367110.V5IN83	100.0	267.7	V5IN83	Uncharacterized protein
1051	CGD-NeC-020817|V5INB4|Neurospora	367110.V5IQY3	100.0	108.2	V5IQY3	Uncharacterized protein
1052	CGD-NeC-020818|V5IND0|Neurospora	367110.V5INM3	100.0	1246.1	pp-2	Protein arginine N-methyltransferase; Belongs to the class I-like SAM-binding methyltransferase superfamily.
1053	CGD-NeC-020819|V5IND7|Neurospora	367110.V5IND7	100.0	1211.4	V5IND7	Zn(2)-C6 fungal-type domain-containing protein
1054	CGD-NeC-020820|V5INF5|Neurospora	367110.V5INF5	100.0	2622.0	V5INF5	Elongator complex protein 1; Component of the RNA polymerase II elongator complex, a multiprotein complex associated with the RNA polymerase II (Pol II) holoenzyme, and which is involved in transcriptional elongation. ; Belongs to the ELP1/IKA1 family. 
1055	CGD-NeC-020821|V5INI1|Neurospora	367110.V5INI1	100.0	110.5	V5INI1	60S ribosomal protein L40, variant
1056	CGD-NeC-020822|V5INJ2|Neurospora	367110.V5INJ2	100.0	132.1	V5INJ2	Uncharacterized protein
1057	CGD-NeC-020823|V5INK9|Neurospora	367110.V5IP37	90.8	360.5	V5IP37	Clr5 domain-containing protein
1058	CGD-NeC-020824|V5INL1|Neurospora	367110.V5INL1	100.0	1062.4	V5INL1	Uncharacterized protein
1059	CGD-NeC-020825|V5INM7|Neurospora	367110.V5ILU9	92.6	762.3	gln-2	Glutamine synthetase
1060	CGD-NeC-020826|V5INN5|Neurospora	367110.V5INN5	100.0	1701.8	V5INN5	Zn(2)-C6 fungal-type domain-containing protein
1061	CGD-NeC-020827|V5INR2|Neurospora	367110.V5INR2	100.0	899.0	cys-18	Adenosylhomocysteinase
1062	CGD-NeC-020828|V5INR3|Neurospora	367110.V5INR3	100.0	231.1	V5INR3	Uncharacterized protein
1063	CGD-NeC-020829|V5INR8|Neurospora	367110.V5INR8	100.0	120.2	V5INR8	40S ribosomal protein S30; Belongs to the eukaryotic ribosomal protein eS30 family. 
1064	CGD-NeC-020830|V5INX7|Neurospora	367110.V5INX7	100.0	1343.2	V5INX7	DNA lyase Apn2
1065	CGD-NeC-020831|V5INX8|Neurospora	367110.V5INX8	100.0	519.6	V5INX8	Uncharacterized protein
1066	CGD-NeC-020832|V5INZ5|Neurospora	367110.V5INZ5	100.0	122.1	V5INZ5	Uncharacterized protein
1067	CGD-NeC-020833|V5IP08|Neurospora	367110.V5IP08	100.0	693.7	V5IP08	BHLH domain-containing protein
1068	CGD-NeC-020834|V5IP29|Neurospora	367110.V5IP29	100.0	360.5	V5IP29	Uncharacterized protein
1069	CGD-NeC-020835|V5IP35|Neurospora	367110.V5IP35	100.0	1236.5	V5IP35	Uncharacterized protein
1070	CGD-NeC-020836|V5IP57|Neurospora	367110.V5IP57	100.0	1016.9	V5IP57	D-ser_dehydrat domain-containing protein
1071	CGD-NeC-020837|V5IP59|Neurospora	367110.V5IP59	100.0	400.2	V5IP59	Uncharacterized protein
1072	CGD-NeC-020838|V5IP70|Neurospora	367110.V5IP70	100.0	890.6	stk-58	Protein-serine/threonine kinase
1073	CGD-NeC-020839|V5IP71|Neurospora	367110.V5IP71	100.0	993.4	V5IP71	Uncharacterized protein
1074	CGD-NeC-020840|V5IP73|Neurospora	367110.V5IP73	100.0	347.8	V5IP73	Uncharacterized protein
1075	CGD-NeC-020841|V5IP93|Neurospora	367110.V5IRG0	100.0	737.6	V5IRG0	NEDD8-activating enzyme E1 catalytic subunit
1076	CGD-NeC-020842|V5IPC5|Neurospora	367110.V5IPC5	100.0	1682.5	V5IPC5	Uncharacterized protein
1077	CGD-NeC-020843|V5IPD1|Neurospora	367110.V5IPD1	100.0	1157.5	V5IPD1	Thermatolerance membrane protein Dlt1
1078	CGD-NeC-020844|V5IPE4|Neurospora	367110.V5IPE4	100.0	677.9	V5IPE4	Arylacetonitrilase; Nitrilase that hydrolyzes preferentially phenylacetonitrile, but also (R,S)-mandelonitrile, and 2-phenylpropionitrile. ; Belongs to the carbon-nitrogen hydrolase superfamily. Nitrilase family.
1079	CGD-NeC-020845|V5IPG4|Neurospora	367110.V5IPG4	100.0	193.0	V5IPG4	Questionable protein, variant
1080	CGD-NeC-020846|V5IPH0|Neurospora	367110.V5IPH0	100.0	593.2	V5IPH0	Uncharacterized protein
1081	CGD-NeC-020847|V5IPL7|Neurospora	367110.V5IPL7	100.0	310.5	V5IPL7	Uncharacterized protein
1082	CGD-NeC-020848|V5IPM7|Neurospora	367110.V5IPM7	100.0	342.4	V5IPM7	Uncharacterized protein
1083	CGD-NeC-020849|V5IPM8|Neurospora	367110.V5IPM8	100.0	398.7	V5IPM8	40S ribosomal protein S8; Belongs to the eukaryotic ribosomal protein eS8 family. 
1084	CGD-NeC-020850|V5IPP6|Neurospora	367110.V5IPP6	100.0	1086.6	V5IPP6	Uncharacterized protein
1085	CGD-NeC-020851|V5IPS9|Neurospora	367110.V5IPS9	100.0	999.6	V5IPS9	ATP-dependent DNA helicase; Belongs to the helicase family. RecQ subfamily. 
1086	CGD-NeC-020852|V5IPT2|Neurospora	367110.V5IPT2	100.0	1337.4	V5IPT2	COesterase domain-containing protein
1087	CGD-NeC-020853|V5IPY9|Neurospora	367110.V5IPK5	82.5	303.1	tcu-2	TCU-2
1088	CGD-NeC-020854|V5IQ01|Neurospora	367110.V5IQ01	100.0	479.9	V5IQ01	Uncharacterized protein
1089	CGD-NeC-020855|V5IQ14|Neurospora	367110.V5IQI7	100.0	544.3	V5IQI7	Dienelactone hydrolase
1090	CGD-NeC-020856|V5IQ22|Neurospora	367110.V5IQ22	100.0	508.4	V5IQ22	Uncharacterized protein
1091	CGD-NeC-020857|V5IQ40|Neurospora	367110.V5IQ40	100.0	773.5	ck-1a	Casein kinase I isoform delta; Belongs to the protein kinase superfamily. 
1092	CGD-NeC-020858|V5IQ48|Neurospora	367110.V5IQ48	100.0	189.5	V5IQ48	Ribosomal protein L37; Binds to the 23S rRNA.
1093	CGD-NeC-020859|V5IQ52|Neurospora	367110.V5IQ52	100.0	300.4	V5IQ52	Uncharacterized protein
1094	CGD-NeC-020860|V5IQ72|Neurospora	367110.V5IQ72	100.0	319.7	hpt-1	Histidine phosphotransferase-1
1095	CGD-NeC-020861|V5IQ85|Neurospora	367110.V5IRN2	100.0	1846.2	V5IRN2	Mitotic spindle checkpoint component mad3
1096	CGD-NeC-020862|V5IQ86|Neurospora	367110.V5IQL3	95.3	582.8	V5IQL3	Uncharacterized protein
1097	CGD-NeC-020863|V5IQE0|Neurospora	367110.V5IQE0	100.0	402.5	V5IQE0	Uncharacterized protein
1098	CGD-NeC-020864|V5IQF2|Neurospora	367110.V5IQ09	96.9	392.1	V5IQ09	Uncharacterized protein
1099	CGD-NeC-020865|V5IQG7|Neurospora	367110.V5IQG7	100.0	971.8	V5IQG7	Uncharacterized protein
1100	CGD-NeC-020866|V5IQI3|Neurospora	367110.V5IQI3	100.0	917.5	V5IQI3	Ubiquitin-conjugating enzyme E2Z
1102	CGD-NeC-020868|V5IQK4|Neurospora	367110.V5IQK4	100.0	867.1	V5IQK4	Uncharacterized protein
1103	CGD-NeC-020869|V5IQN1|Neurospora	367110.V5IQN1	100.0	1686.8	V5IQN1	Urease; In the C-terminal section; belongs to the metallo-dependent hydrolases superfamily. Urease alpha subunit family. 
1104	CGD-NeC-020870|V5IQN3|Neurospora	367110.V5IQN3	100.0	467.6	V5IQN3	Uncharacterized protein
1105	CGD-NeC-020871|V5IQP4|Neurospora	367110.V5IQP4	100.0	241.9	V5IQP4	Uncharacterized protein
1106	CGD-NeC-020872|V5IQT8|Neurospora	367110.V5IQT8	100.0	350.1	V5IQT8	60S ribosomal protein L20; Belongs to the eukaryotic ribosomal protein eL20 family. 
1107	CGD-NeC-020873|V5IQU7|Neurospora	367110.V5IQU7	100.0	727.2	V5IQU7	RPN13_C domain-containing protein
1108	CGD-NeC-020874|V5IQU8|Neurospora	367110.V5IQU8	100.0	1166.0	V5IQU8	Uncharacterized protein
1109	CGD-NeC-020875|V5IQV9|Neurospora	367110.V5IPB2	100.0	166.0	V5IPB2	RRM domain-containing protein
1110	CGD-NeC-020876|V5IQX3|Neurospora	367110.V5IQX3	100.0	316.6	V5IQX3	CVNH domain-containing protein
1111	CGD-NeC-020877|V5IQZ1|Neurospora	367110.V5IRA4	100.0	1165.2	V5IRA4	Lysyl-tRNA synthetase
1112	CGD-NeC-020878|V5IQZ2|Neurospora	367110.V5IQZ2	100.0	882.1	V5IQZ2	Lipoyltransferase and lipoate-protein ligase, variant 1
1113	CGD-NeC-020879|V5IQZ6|Neurospora	367110.V5IQZ6	100.0	1471.4	V5IQZ6	1,4-alpha-glucan branching enzyme, variant
1114	CGD-NeC-020880|V5IR15|Neurospora	367110.V5IPE0	100.0	424.9	V5IPE0	Uncharacterized protein
1115	CGD-NeC-020881|V5IR24|Neurospora	367110.V5IR24	100.0	234.6	V5IR24	Uncharacterized protein
1116	CGD-NeC-020882|V5IR31|Neurospora	367110.Q9P6C8	100.0	550.4	adh-1	Alcohol dehydrogenase 1
1117	CGD-NeC-020883|V5IR46|Neurospora	367110.V5IR46	100.0	1721.4	V5IR46	Uncharacterized protein
1118	CGD-NeC-020884|V5IR65|Neurospora	367110.V5IR65	100.0	1781.1	V5IR65	PX domain-containing protein, variant 1
1119	CGD-NeC-020885|V5IRC4|Neurospora	367110.V5IRC4	100.0	845.5	V5IRC4	Uncharacterized protein
1120	CGD-NeC-020886|V5IRG8|Neurospora	367110.V5IRG8	100.0	1608.6	V5IRG8	Cytoskeleton assembly control protein SLA1p
1121	CGD-NeC-020887|V5IRH2|Neurospora	367110.V5IRH2	100.0	366.7	V5IRH2	Uncharacterized protein
1122	CGD-NeC-020888|V5IRI9|Neurospora	367110.V5IRI9	100.0	377.5	V5IRI9	rRNA-processing protein utp23, variant
1123	CGD-NeC-020889|V5IRK5|Neurospora	367110.V5IRK5	100.0	1536.5	V5IRK5	Zn(2)-C6 fungal-type domain-containing protein
1124	CGD-NeC-020890|V5IRM6|Neurospora	367110.Q01631	100.0	3084.3	cr-1	Adenylate cyclase; Plays essential roles in regulation of cellular metabolism by catalyzing the synthesis of a second messenger, cAMP. 
1125	CGD-NeC-020891|V5IRP4|Neurospora	367110.V5IRP4	100.0	1208.7	V5IRP4	Membrane bound cation transporter; Belongs to the Ca(2+):cation antiporter (CaCA) (TC 2.A.19) family.
1126	CGD-NeC-020892|V5IRR9|Neurospora	367110.V5IRR9	100.0	529.3	V5IRR9	Nucleic acid-binding protein
1127	CGD-NeC-020895|P78714|Neurospora	367110.P78714	100.0	909.1	wc-2	White collar 2 protein; May function as a transcription factor involved in light regulation. Binds and affects blue light regulation of the al-3 gene. Wc-1 and wc-2 interact via homologous PAS domains, bind to promoters of light regulated genes such as frq, and activate transcription. May bind directly to frq.
1128	CGD-NeC-020906|A0A0B0EAI3|Neurospora	367110.P10713	100.0	73.2	con-10	Conidiation-specific protein 10
1129	CGD-NeC-021034|O13360|Neurospora	367110.O13360	100.0	1568.1	fl	Conidial development protein fluffy; Required for conidiophore morphogenesis where it has a role in the budding phase.
1130	CGD-NeC-021249|P19970|Neurospora	367110.P19970	100.0	1725.7	frq	Frequency clock protein; Circadian clock component involved in the generation of biological rhythms, in particular in rhythm stability, period length, and temperature compensation. Oscillates in abundance with a daily peak early in the morning. Behaves as a negative element in circadian transcriptional loop. May bind to wc-2 protein. The complex frq-wc-2 may turn off the expression of frq.
1131	CGD-NeC-021256|P21334|Neurospora	367110.P21334	100.0	1190.6	al-1	Phytoene desaturase; Phytoene desaturase involved in the carotenoid biosynthesis pathway. Converts phytoene into 3,4-didehydrolycopene via the intermediary of phytofluene, zeta-carotene, neurosporene and lycopene, by introducing up to five double bonds into phytoene. 
1132	CGD-NeC-021260|P22151|Neurospora	367110.P22151	100.0	68.9	grg-1	Glucose-repressible gene protein
1133	CGD-NeC-021330|P36981|Neurospora	367110.Q1K507	42.7	67.4	Q1K507	HMG box domain-containing protein
1134	CGD-NeC-021413|P54118|Neurospora	367110.P54118	100.0	669.1	gpd-1	Glyceraldehyde-3-phosphate dehydrogenase
1135	CGD-NeC-021495|Q01301|Neurospora	367110.Q01301	100.0	449.9	ccg-4	Clock-controlled pheromone ccg-4; Pheromone that is regulated by the circadian clock. Expression is mating type specific and under the control of the mating type locus. Involved in conidiation.
1136	CGD-NeC-021497|Q01358|Neurospora	367110.Q01358	100.0	419.5	bli-3	Protein bli-3
1137	CGD-NeC-021498|Q01371|Neurospora	367110.Q01371	100.0	1878.2	wc-1	White collar 1 protein; May function as a transcription factor involved in light regulation. Binds and affects blue light regulation of the al-3 gene. Wc-1 and wc-2 proteins interact via homologous PAS domains, bind to promoters of light regulated genes such as frq, and activate transcription.
1138	CGD-NeC-021511|Q04571|Neurospora	367110.Q04571	100.0	215.3	eas	Hydrophobin; Contributes to surface hydrophobicity, which is important for processes such as association of hyphae in reproductive structures, dispersal of aerial spores and adhesion of pathogens to host structures. Important for the formation of hydrophobic rodlet layers of asexually-produced spores; Belongs to the fungal hydrophobin family.
1139	CGD-NeC-021555|Q1K5Y8|Neurospora	367110.Q1K5Y8	100.0	389.8	vvd	Vivid PAS protein VVD
1140	CGD-NeC-021556|Q1K679|Neurospora	367110.Q1K679	100.0	283.5	ccg-14	Clock controlled protein CCG-14
1141	CGD-NeC-021557|Q1K904|Neurospora	367110.Q1K904	100.0	2702.9	os-4	MAP kinase kinase kinase
1142	CGD-NeC-021558|Q1K9D1|Neurospora	367110.Q7RVS4	98.9	780.4	ccg-9	Clock-controlled protein 9
1143	CGD-NeC-021734|Q7RY53|Neurospora	367110.Q7RY53	100.0	672.2	gcy-3	Aldose reductase
1144	CGD-NeC-021735|Q7S130|Neurospora	367110.Q7S130	100.0	1433.3	Prm1	Plasma membrane fusion protein prm-1; Involved in cell fusion during mating by stabilizing the plasma membrane fusion event; Belongs to the PRM1 family.
1145	CGD-NeC-021736|Q7S3U4|Neurospora	367110.Q7S3U4	100.0	692.2	gcy-1	Gld1
1146	CGD-NeC-021737|Q7S687|Neurospora	367110.Q7S687	100.0	4159.4	Q7S687	Ccr4-Not transcription complex subunit
1147	CGD-NeC-021907|Q92254|Neurospora	367110.Q92254	100.0	470.3	erg-1	C-8 sterol isomerase; Catalyzes the reaction which results in unsaturation at C-7 in the B ring of sterols.
1148	CGD-NeC-021955|Q9C168|Neurospora	367110.Q9C168	100.0	1503.4	cat-1	Catalase-1; Occurs in almost all aerobically respiring organisms and serves to protect cells from the toxic effects of hydrogen peroxide. 
1149	CGD-NeC-021956|Q9C3Y6|Neurospora	367110.Q1K5Y8	100.0	389.8	vvd	Vivid PAS protein VVD
1150	CGD-NeC-022191|V5IR58|Neurospora	367110.V5IQ72	100.0	292.0	hpt-1	Histidine phosphotransferase-1
